2015.06.28,00:00,1.10046,1.10073,1.09543,1.09874,3478
2015.06.29,00:00,1.09854,1.12770,1.09539,1.12290,134024
2015.06.30,00:00,1.12303,1.12434,1.11113,1.11424,110795
2015.07.01,00:00,1.11427,1.11703,1.10420,1.10538,90575
2015.07.02,00:00,1.10538,1.11203,1.10313,1.10854,81077
2015.07.03,00:00,1.10849,1.11170,1.10644,1.11039,63363
2015.07.05,00:00,1.09862,1.09956,1.09686,1.09802,2163
2015.07.06,00:00,1.09956,1.10949,1.09791,1.10550,99843
2015.07.07,00:00,1.10548,1.10558,1.09155,1.09964,109314
2015.07.08,00:00,1.09964,1.10920,1.09733,1.10727,110347
2015.07.09,00:00,1.10736,1.11241,1.09907,1.10453,93729
2015.07.10,00:00,1.10450,1.12152,1.10437,1.11547,102611
2015.07.12,00:00,1.10962,1.11388,1.10962,1.11337,1035
2015.07.13,00:00,1.11337,1.11959,1.09948,1.10037,94219
2015.07.14,00:00,1.10040,1.10815,1.09644,1.10065,87445
2015.07.15,00:00,1.10065,1.10348,1.09291,1.09460,89550
2015.07.16,00:00,1.09459,1.09618,1.08546,1.08749,86998
2015.07.17,00:00,1.08752,1.09060,1.08276,1.08286,70426
2015.07.19,00:00,1.08310,1.08356,1.08278,1.08317,1412
2015.07.20,00:00,1.08317,1.08695,1.08075,1.08212,69881
2015.07.21,00:00,1.08212,1.09679,1.08107,1.09369,82824
2015.07.22,00:00,1.09367,1.09658,1.08685,1.09273,81041
2015.07.23,00:00,1.09274,1.10171,1.09209,1.09823,87878
2015.07.24,00:00,1.09819,1.09948,1.09245,1.09759,72252
2015.07.26,00:00,1.09824,1.09824,1.09741,1.09761,344
2015.07.27,00:00,1.09761,1.11279,1.09682,1.10908,89117
2015.07.28,00:00,1.10908,1.10987,1.10213,1.10604,81154
2015.07.29,00:00,1.10603,1.10831,1.09659,1.09778,92331
2015.07.30,00:00,1.09779,1.09885,1.08924,1.09306,88870
2015.07.31,00:00,1.09307,1.11132,1.09202,1.09829,101769
2015.08.02,00:00,1.09708,1.09829,1.09672,1.09778,559
2015.08.03,00:00,1.09794,1.09952,1.09405,1.09516,85028
2015.08.04,00:00,1.09517,1.09867,1.08781,1.08892,89838
2015.08.05,00:00,1.08891,1.09329,1.08471,1.08985,89093
2015.08.06,00:00,1.08982,1.09431,1.08726,1.09240,80473
2015.08.07,00:00,1.09238,1.09773,1.08545,1.09616,84886
2015.08.09,00:00,1.09627,1.09638,1.09602,1.09602,334
2015.08.10,00:00,1.09607,1.10405,1.09246,1.10157,77695
2015.08.11,00:00,1.10155,1.10875,1.09596,1.10414,104934
2015.08.12,00:00,1.10415,1.12131,1.10235,1.11563,108657
2015.08.13,00:00,1.11575,1.11881,1.10791,1.11529,81220
2015.08.14,00:00,1.11530,1.11878,1.10970,1.11099,79412
2015.08.16,00:00,1.11160,1.11175,1.11081,1.11131,642
2015.08.17,00:00,1.11131,1.11242,1.10579,1.10781,71350
2015.08.18,00:00,1.10780,1.10928,1.10164,1.10258,68963
2015.08.19,00:00,1.10256,1.11333,1.10169,1.11205,92075
2015.08.20,00:00,1.11202,1.12438,1.11062,1.12331,99372
2015.08.21,00:00,1.12328,1.13870,1.12283,1.13843,123728
2015.08.23,00:00,1.13767,1.13848,1.13731,1.13735,749
2015.08.24,00:00,1.13751,1.17132,1.13686,1.15771,196629
2015.08.25,00:00,1.15786,1.16035,1.13963,1.15171,168863
2015.08.26,00:00,1.15153,1.15607,1.12908,1.13126,162873
2015.08.27,00:00,1.13133,1.13636,1.12023,1.12453,124952
2015.08.28,00:00,1.12455,1.13089,1.11550,1.11805,103931
2015.08.30,00:00,1.11756,1.11808,1.11685,1.11771,733
2015.08.31,00:00,1.11762,1.12614,1.11746,1.12085,84241
2015.09.01,00:00,1.12085,1.13312,1.12071,1.13094,126454
2015.09.02,00:00,1.13092,1.13094,1.12156,1.12238,111027
2015.09.03,00:00,1.12239,1.12426,1.10864,1.11176,105020
2015.09.04,00:00,1.11178,1.11903,1.10885,1.11498,94651
2015.09.06,00:00,1.11617,1.11626,1.11549,1.11565,417
2015.09.07,00:00,1.11554,1.11768,1.11205,1.11673,67282
2015.09.08,00:00,1.11672,1.12286,1.11517,1.12019,87170
2015.09.09,00:00,1.12020,1.12219,1.11307,1.12146,93372
2015.09.10,00:00,1.12133,1.12945,1.11706,1.12751,105061
2015.09.11,00:00,1.12749,1.13487,1.12533,1.13319,88087
2015.09.13,00:00,1.13257,1.13372,1.13257,1.13370,239
2015.09.14,00:00,1.13363,1.13722,1.12826,1.13156,74259
2015.09.15,00:00,1.13157,1.13278,1.12576,1.12642,81965
2015.09.16,00:00,1.12642,1.13201,1.12132,1.12876,77877
2015.09.17,00:00,1.12875,1.14405,1.12837,1.14144,90890
2015.09.18,00:00,1.14145,1.14594,1.12685,1.12976,102858
2015.09.20,00:00,1.12824,1.12890,1.12806,1.12857,417
2015.09.21,00:00,1.12862,1.13290,1.11804,1.11878,84202
2015.09.22,00:00,1.11879,1.12071,1.11123,1.11250,85859
2015.09.23,00:00,1.11250,1.12127,1.11043,1.11869,92751
2015.09.24,00:00,1.11869,1.12950,1.11636,1.11735,108421
2015.09.25,00:00,1.11740,1.12124,1.11153,1.11951,101234
2015.09.27,00:00,1.11915,1.11953,1.11833,1.11919,452
2015.09.28,00:00,1.11918,1.12468,1.11466,1.12397,97736
2015.09.29,00:00,1.12401,1.12804,1.11930,1.12506,104311
2015.09.30,00:00,1.12505,1.12606,1.11564,1.11718,91727
2015.10.01,00:00,1.11712,1.12084,1.11343,1.11854,88916
2015.10.02,00:00,1.11852,1.13176,1.11490,1.12092,107925
2015.10.04,00:00,1.12194,1.12231,1.12160,1.12170,1161
2015.10.05,00:00,1.12170,1.12887,1.11727,1.11833,94180
2015.10.06,00:00,1.11833,1.12786,1.11711,1.12679,85919
2015.10.07,00:00,1.12685,1.12834,1.12106,1.12371,90422
2015.10.08,00:00,1.12372,1.13265,1.12336,1.12807,86666
2015.10.09,00:00,1.12807,1.13863,1.12663,1.13579,91553
2015.10.11,00:00,1.13604,1.13623,1.13539,1.13599,4341
2015.10.12,00:00,1.13598,1.13960,1.13533,1.13569,56111
2015.10.13,00:00,1.13567,1.14102,1.13434,1.13807,75739
2015.10.14,00:00,1.13808,1.14882,1.13784,1.14801,86111
2015.10.15,00:00,1.14813,1.14943,1.13623,1.13777,95394
2015.10.16,00:00,1.13777,1.13942,1.13336,1.13487,75163
2015.10.18,00:00,1.13541,1.13596,1.13507,1.13564,8187
2015.10.19,00:00,1.13568,1.13782,1.13050,1.13279,68264
2015.10.20,00:00,1.13281,1.13862,1.13231,1.13456,64981
2015.10.21,00:00,1.13455,1.13766,1.13334,1.13368,65806
2015.10.22,00:00,1.13368,1.13501,1.10765,1.11053,98943
2015.10.23,00:00,1.11053,1.11390,1.09957,1.10160,97834
2015.10.25,00:00,1.10037,1.10219,1.10002,1.10184,3216
2015.10.26,00:00,1.10186,1.10674,1.10030,1.10593,74134
2015.10.27,00:00,1.10592,1.10778,1.10296,1.10365,74861
